,CPI,Unemployment,GDP,Interest_Rate
PKE,0.3965737277426832,-11.426003562762611,-0.0007048871787525002,-3.1528239333881443
PNC,-0.0775462220070172,26.40946817091364,-0.0006384641096310872,8.23749984265133
PNR,0.3079448240684342,6.002344888429708,-0.0009978883525514348,2.3273609713838685
PNW,-0.16754092360505835,41.400881032921916,-0.0008476655323264026,12.865456448939225
PPG,0.21432265961907468,27.32606537234586,-0.001431405236171912,8.967377823769004
PPL,0.442964857568506,10.716789627894302,-0.00160724231673548,4.159774453834857
PRG,-0.661614385929906,54.41161016076299,0.00010582135311665297,16.293398580850745
PSA,-0.48818933540634235,43.03798797177735,-4.176358066843022e-05,12.899567911332419
PVH,-0.173812111373702,69.32217638826877,-0.0016578280020951297,21.501271819160067
R,-0.16157197077026145,42.140673669480506,-0.0008968563280475905,13.168110336793529
RAMP,-0.2974505860677641,46.770512082523474,-0.0005844237162477839,14.172740286964672
RES,0.1600169165692938,-72.59959567642568,0.0018218086848378334,-23.186437799040068
REX,0.12477439309889292,35.552947406866984,-0.001414929857297409,11.305412452451595
RF,-0.1038047442778287,39.324508645331214,-0.0010168892518152006,12.330480838939648
RGR,-0.168591292684653,64.32615547882723,-0.001523133255545872,20.086344517860606
RHI,0.009101339876146902,-5.240338476692002,0.0001661867232165548,-1.8472345148921887
RJF,0.2474467942069647,17.499002405257475,-0.0012360744573349791,5.833123910336835
RLI,-0.10361339933547589,1.1553637363290643,0.00021994060768681933,0.2266712074479643
ROG,-0.3820761134665959,77.91562902575447,-0.0014414414638821427,24.178837190923815
ROK,0.44398557463813754,-1.2832976532489215,-0.0011641722410200561,0.131076927497003
ROL,0.22025039465307256,-2.9861654719967463,-0.0005320600329388192,-0.5694551382885269
RPM,0.05784484686357721,39.85923808539429,-0.0013803414186952523,12.657323444205531
RRC,1.0685184544797577,-73.44808910851779,-0.0006545103536410579,-21.808452012058613
RRX,-0.26083071716299633,48.23380584342425,-0.0008124531865050244,14.83535938424168
RTX,0.3021535321609763,7.0221287659591765,-0.0010524758757899377,2.660262349922562
RVTY,0.47135741991861096,-4.691792552113567,-0.0011183899660549557,-0.8848520575565857
SBR,0.12654929768523396,-24.803906699729204,0.00042730122334333487,-7.746620571359631
SCI,0.5445859609256503,24.05895211409123,-0.0022481786755932376,8.394568217998321
